transaction_id,order_date,customer_id,product_id,product_name,category,subcategory,brand,original_price_inr,discount_percent,discounted_price_inr,quantity,subtotal_inr,delivery_charges,final_amount_inr,customer_city,customer_state,customer_tier,customer_spending_tier,customer_age_group,payment_method,delivery_days,delivery_type,is_prime_member,is_festival_sale,customer_rating,return_status,order_month,order_year,order_quarter,product_weight_kg,is_prime_eligible,product_rating,year
TXN_2015_00000090,2015-01-17,CUST_2015_00006102,PROD_001884,Apple Fitness Band Premium,electronics,Smart Watch,Apple,39490.87,23.54,30194.36,1,30194.36,0.0,30194.36,vadodara,Gujarat,Tier2,Budget,46-55,Credit Card,7.0,Standard,False,False,5.0,Delivered,1,2015,1,0.04,True,4.3,2015
TXN_2015_00000092,2015-01-18,CUST_2015_00007137,PROD_000046,Samsung Galaxy J7 32GB Black,electronics,Smartphones,Samsung,40307.83,0.0,40307.83,1,40307.83,0.0,40307.83,indore,Madhya Pradesh,Tier1,Standard,,Cash on Delivery,4.0,Standard,False,False,5.0,Delivered,1,2015,1,0.24,False,3.8,2015
TXN_2015_00000093,2015-01-28,CUST_2015_00010439,PROD_000054,OnePlus OnePlus 2 64GB Black,electronics,Smartphones,OnePlus,62405.02,0.0,62405.02,1,62405.02,0.0,62405.02,ahmedabad,Gujarat,Tier1,Standard,26-35,Credit Card,3.0,Standard,False,False,4.0,Delivered,1,2015,1,0.21,False,4.2,2015
TXN_2015_00000095,2015-01-09,CUST_2015_00001371,PROD_000061,OnePlus OnePlus X 32GB White,electronics,Smartphones,OnePlus,82953.19,10.45,74285.04,1,74285.04,0.0,74285.04,bengaluru,Karnataka,Metro,Premium,36-45,Cash on Delivery,3.0,Standard,False,False,3.0,Delivered,1,2015,1,0.19,True,3.6,2015
TXN_2015_00000096,2015-01-18,CUST_2015_00001770,PROD_001949,Noise Watch Premium,electronics,Smart Watch,Noise,46680.9,19.59,37535.35,1,37535.35,0.0,37535.35,bombay,Maharashtra,Metro,Standard,18-25,net banking,4.0,Standard,False,False,5.0,Returned,1,2015,1,0.07,True,4.3,2015
TXN_2015_00000099,2015-01-09,CUST_2015_00007060,PROD_001908,Xiaomi Fitness Band Premium,electronics,Smart Watch,Xiaomi,20323.89,0.0,20323.89,1,20323.89,0.0,20323.89,kochi,Kerala,Tier2,Budget,26-35,Cash on Delivery,6.0,Standard,False,False,4.5,Delivered,1,2015,1,0.03,True,4.6,2015
TXN_2015_00000101,2015-01-27,CUST_2015_00004151,PROD_000102,Motorola Moto E (2nd Gen) 32GB Black,electronics,Smartphones,Motorola,20006.12,0.0,20006.12,1,20006.12,0.0,20006.12,bombay,Maharashtra,Metro,Budget,18-25,Cash on Delivery,3.0,Standard,False,False,4.5,Returned,1,2015,1,0.16,False,3.3,2015
TXN_2015_00000102,2015-01-25,CUST_2015_00005741,PROD_000016,Apple iPhone 6 Plus 32GB Blue,electronics,Smartphones,Apple,173203.42,47.97,90113.05,1,90113.05,0.0,90113.05,vadodara,Gujarat,Tier2,Premium,26-35,Cash on Delivery,6.0,Standard,False,True,4.5,Delivered,1,2015,1,0.18,True,3.6,2015
TXN_2015_00000103,2015-01-28,CUST_2015_00000503,PROD_001935,Garmin Watch Deluxe,electronics,Smart Watch,Garmin,45363.47,0.0,45363.47,2,90726.94,0.0,90726.94,pune,Maharashtra,Tier1,Standard,36-45,Cash on Delivery,5.0,Standard,False,False,5.0,Delivered,1,2015,1,0.08,False,4.8,2015
TXN_2015_00000105,2015-01-27,CUST_2015_00006664,PROD_000061,OnePlus OnePlus X 32GB White,electronics,Smartphones,OnePlus,82953.19,0.0,82953.19,2,165906.38,0.0,165906.38,bengaluru,Karnataka,Metro,Premium,26-35,Cash on Delivery,4.0,Standard,False,False,3.5,Delivered,1,2015,1,0.19,True,3.6,2015
TXN_2015_00000106,2015-01-07,CUST_2015_00004255,PROD_000061,OnePlus OnePlus X 32GB White,electronics,Smartphones,OnePlus,82953.19,0.0,82953.19,1,82953.19,0.0,82953.19,kolkata,West Bengal,Metro,Premium,36-45,Cash on Delivery,3.0,Standard,False,False,4.0,Delivered,1,2015,1,0.19,True,3.6,2015
TXN_2015_00000107,2015-01-22,CUST_2015_00011036,PROD_001640,MSI Aspire 4GB RAM Black,electronics,Laptops,MSI,69584.33,17.24,57586.09,1,57586.09,0.0,57586.09,chennai,Tamil Nadu,Metro,Standard,26-35,Cash on Delivery,3.0,Standard,False,True,4.5,Delivered,1,2015,1,2.66,True,3.2,2015
TXN_2015_00000108,2015-01-25,CUST_2015_00000854,PROD_000034,Samsung Galaxy S6 Edge 16GB Blue,electronics,Smartphones,Samsung,95494.86,23.77,72795.01,1,72795.01,0.0,72795.01,bombay,Maharashtra,Metro,Standard,36-45,debit card,4.0,Standard,False,True,4.0,Returned,1,2015,1,0.18,True,3.3,2015
TXN_2015_00000109,2015-01-24,CUST_2015_00009953,PROD_001693,Samsung Galaxy Tab 8GB RAM Black,electronics,Tablets,Samsung,73967.02,27.23,53823.34,1,53823.34,0.0,53823.34,bombay,Maharashtra,Metro,Premium,18-25,Credit Card,7.0,Standard,False,True,4.5,Delivered,1,2015,1,0.45,True,3.7,2015
TXN_2015_00000110,2015-01-30,CUST_2015_00006486,PROD_001710,Lenovo Tab M10 8GB RAM Black,electronics,Tablets,Lenovo,56337.89,0.0,56337.89,1,56337.89,0.0,56337.89,chennai,Tamil Nadu,Metro,Budget,36-45,Cash on Delivery,3.0,Standard,False,False,4.5,Returned,1,2015,1,0.49,True,4.1,2015
TXN_2015_00000111,2015-01-24,CUST_2015_00008210,PROD_000075,Xiaomi Redmi 2 64GB White,electronics,Smartphones,Xiaomi,35581.67,52.92,16752.59,1,16752.59,0.0,16752.59,new delhi,Delhi,Metro,Standard,18-25,Cash on Delivery,4.0,Standard,False,True,3.5,Delivered,1,2015,1,0.22,False,3.6,2015
TXN_2015_00000112,2015-01-10,CUST_2015_00001128,PROD_001983,Samsung OLED TV,electronics,TV & Entertainment,Samsung,38884.19,0.0,38884.19,1,38884.19,0.0,38884.19,chandigarh,Punjab,Tier2,Budget,18-25,Cash on Delivery,4.0,Standard,False,False,4.5,Delivered,1,2015,1,25.87,False,3.9,2015
TXN_2015_00000113,2015-01-01,CUST_2015_00000340,PROD_000055,OnePlus OnePlus 2 16GB White,electronics,Smartphones,OnePlus,54731.86,26.17,40410.99,1,40410.99,0.0,40410.99,kolkata,West Bengal,Metro,Premium,36-45,Cash on Delivery,5.0,Standard,False,False,4.5,Delivered,1,2015,1,0.2,True,4.1,2015
TXN_2015_00000114,2015-01-17,CUST_2015_00007701,PROD_001957,Noise Sports Watch Premium,electronics,Smart Watch,Noise,37013.54,0.0,37013.54,2,74027.08,0.0,74027.08,bengaluru,Karnataka,Metro,Standard,26-35,Cash on Delivery,6.0,Standard,False,False,5.0,Delivered,1,2015,1,0.03,False,4.2,2015
TXN_2015_00000115,2015-01-01,CUST_2015_00003569,PROD_000066,Xiaomi Mi 4i 64GB Black,electronics,Smartphones,Xiaomi,31102.54,0.0,31102.54,2,62205.08,0.0,62205.08,bombay,Maharashtra,Metro,Standard,18-25,Cash on Delivery,6.0,Standard,False,False,4.0,Cancelled,1,2015,1,0.19,True,4.2,2015
TXN_2015_00000116,2015-01-19,CUST_2015_00004169,PROD_001671,Alienware Ultrabook 4GB RAM Black,electronics,Laptops,Alienware,107387.37,18.68,87322.78,1,87322.78,0.0,87322.78,chennai,Tamil Nadu,Metro,Premium,,Cash on Delivery,3.0,Standard,False,False,4.0,Delivered,1,2015,1,2.33,True,4.7,2015
TXN_2015_00000117,2015-01-18,CUST_2015_00004508,PROD_000084,Xiaomi Redmi Note 4G 32GB Blue,electronics,Smartphones,Xiaomi,30990.65,0.0,30990.65,2,61981.3,0.0,61981.3,jaipur,Rajasthan,Tier1,Budget,36-45,Cash on Delivery,4.0,Standard,False,False,4.5,Delivered,1,2015,1,0.19,True,4.2,2015
TXN_2015_00000119,2015-01-23,CUST_2015_00005097,PROD_001713,Lenovo Pad 8GB RAM Silver,electronics,Tablets,Lenovo,67444.91,30.95,46568.36,1,46568.36,0.0,46568.36,aligarh,Uttar Pradesh,Rural,Standard,36-45,Cash on Delivery,5.0,Standard,False,True,5.0,Delivered,1,2015,1,0.32,True,3.7,2015
TXN_2015_00000120,2015-01-08,CUST_2015_00003828,PROD_000104,Motorola Moto E (2nd Gen) 32GB White,electronics,Smartphones,Motorola,24762.02,0.0,24762.02,1,24762.02,0.0,24762.02,new delhi,Delhi,Metro,Standard,26-35,Credit Card,5.0,Standard,False,False,4.0,Delivered,1,2015,1,0.23,True,3.8,2015
TXN_2015_00000121,2015-01-02,CUST_2015_00007906,PROD_000082,Xiaomi Redmi Note 4G 32GB White,electronics,Smartphones,Xiaomi,40264.16,0.0,40264.16,2,80528.32,0.0,80528.32,chennai,Tamil Nadu,Metro,Standard,26-35,Cash on Delivery,4.0,Standard,False,False,4.0,Delivered,1,2015,1,0.22,True,3.4,2015
TXN_2015_00000122,2015-01-08,CUST_2015_00002821,PROD_001820,OnePlus Neckband Premium,electronics,Audio,OnePlus,19375.09,0.0,19375.09,1,19375.09,0.0,19375.09,lucknow,Uttar Pradesh,Tier1,Standard,46-55,Cash on Delivery,4.0,Standard,False,False,5.0,Delivered,1,2015,1,0.42,False,3.5,2015
TXN_2015_00000123,2015-01-08,CUST_2015_00003196,PROD_000051,Samsung Galaxy J7 32GB Blue,electronics,Smartphones,Samsung,19871.97,11.11,17664.75,2,35329.5,0.0,35329.5,bengaluru,Karnataka,Metro,Standard,,net banking,6.0,Standard,False,False,4.0,Delivered,1,2015,1,0.19,True,4.3,2015
TXN_2015_00000124,2015-01-18,CUST_2015_00001082,PROD_001760,JBL Neckband Premium,electronics,Audio,JBL,11071.95,0.0,11071.95,2,22143.9,0.0,22143.9,bengaluru,Karnataka,Metro,Budget,,Cash on Delivery,4.0,Standard,False,False,3.5,Delivered,1,2015,1,0.22,True,3.9,2015
TXN_2015_00000127,2015-01-23,CUST_2015_00005572,PROD_000065,Xiaomi Mi 4i 32GB Black,electronics,Smartphones,Xiaomi,25093.87,66.33,8448.84,2,16897.67,0.0,16897.67,kochi,Kerala,Tier2,Budget,,Cash on Delivery,3.0,Standard,False,True,4.5,Delivered,1,2015,1,0.16,True,4.5,2015
TXN_2015_00000128,2015-01-10,CUST_2015_00001972,PROD_000105,Motorola Moto E (2nd Gen) 64GB White,electronics,Smartphones,Motorola,21211.5,20.68,16825.81,1,16825.81,0.0,16825.81,saharanpur,Uttar Pradesh,Rural,Budget,26-35,Cash on Delivery,4.0,Standard,False,False,3.5,Delivered,1,2015,1,0.21,False,3.8,2015
TXN_2015_00000129,2015-01-24,CUST_2015_00003291,PROD_001949,Noise Watch Premium,electronics,Smart Watch,Noise,46680.9,33.63,30984.41,2,61968.82,0.0,61968.82,indore,Madhya Pradesh,Tier1,Standard,36-45,Cash on Delivery,7.0,Standard,False,True,5.0,Delivered,1,2015,1,0.07,True,4.3,2015
TXN_2015_00000130,2015-01-09,CUST_2015_00009407,PROD_000065,Xiaomi Mi 4i 32GB Black,electronics,Smartphones,Xiaomi,25093.87,0.0,25093.87,1,25093.87,0.0,25093.87,bengaluru,Karnataka,Metro,Standard,36-45,Cash on Delivery,5.0,Standard,False,False,3.0,Delivered,1,2015,1,0.16,True,4.5,2015
TXN_2015_00000131,2015-01-06,CUST_2015_00004176,PROD_001691,Samsung Galaxy Tab 4GB RAM Silver,electronics,Tablets,Samsung,52280.35,13.32,45316.23,1,45316.23,0.0,45316.23,indore,Madhya Pradesh,Tier1,Budget,26-35,Cash on Delivery,3.0,Standard,False,False,4.5,Delivered,1,2015,1,0.65,True,4.8,2015
TXN_2015_00000132,2015-01-08,CUST_2015_00011536,PROD_001908,Xiaomi Fitness Band Premium,electronics,Smart Watch,Xiaomi,20323.89,18.76,16510.17,1,16510.17,0.0,16510.17,saharanpur,Uttar Pradesh,Rural,Budget,36-45,Cash on Delivery,6.0,Standard,False,False,4.5,Delivered,1,2015,1,0.03,True,4.6,2015
TXN_2015_00000133,2015-01-23,CUST_2015_00000932,PROD_000065,Xiaomi Mi 4i 32GB Black,electronics,Smartphones,Xiaomi,25093.87,33.2,16761.46,1,16761.46,0.0,16761.46,bengaluru,Karnataka,Metro,Standard,26-35,Cash on Delivery,4.0,Standard,False,True,4.5,Returned,1,2015,1,0.16,True,4.5,2015
TXN_2015_00000135,2015-01-11,CUST_2015_00011048,PROD_000093,Motorola Moto X Play 16GB Black,electronics,Smartphones,Motorola,9753.11,0.0,9753.11,1,9753.11,0.0,9753.11,bareilly,Uttar Pradesh,Rural,Budget,36-45,Cash on Delivery,4.0,Standard,False,False,3.0,Delivered,1,2015,1,0.24,True,4.0,2015
TXN_2015_00000136,2015-01-13,CUST_2015_00003653,PROD_000047,Samsung Galaxy J7 64GB Black,electronics,Smartphones,Samsung,40438.41,0.0,40438.41,1,40438.41,0.0,40438.41,bombay,Maharashtra,Metro,Standard,18-25,Cash on Delivery,7.0,Standard,False,False,4.5,Delivered,1,2015,1,0.24,True,4.4,2015
TXN_2015_00000137,2015-01-04,CUST_2015_00008117,PROD_001546,Dell MacBook 4GB RAM Silver,electronics,Laptops,Dell,29350.42,25.45,21881.54,1,21881.54,0.0,21881.54,bengaluru,Karnataka,Metro,Standard,36-45,Credit Card,5.0,Standard,False,False,3.0,Delivered,1,2015,1,1.21,True,3.4,2015
TXN_2015_00000138,2015-01-06,CUST_2015_00006034,PROD_000053,OnePlus OnePlus 2 32GB Black,electronics,Smartphones,OnePlus,102649.14,12.61,89704.82,1,89704.82,0.0,89704.82,bombay,Maharashtra,Metro,Premium,26-35,Cash on Delivery,3.0,Standard,False,False,4.5,Delivered,1,2015,1,0.2,True,4.6,2015
TXN_2015_00000139,2015-01-26,CUST_2015_00000189,PROD_001723,Xiaomi Tab M10 8GB RAM Silver,electronics,Tablets,Xiaomi,23264.31,67.79,7492.31,2,14984.63,0.0,14984.63,kolkata,West Bengal,Metro,Budget,26-35,Cash on Delivery,3.0,Standard,False,True,4.5,Delivered,1,2015,1,0.57,True,3.2,2015
TXN_2015_00000140,2015-01-24,CUST_2015_00001733,PROD_000014,Apple iPhone 6 Plus 64GB White,electronics,Smartphones,Apple,169544.4,52.14,81148.4,3,243445.21,0.0,243445.21,bombay,Maharashtra,Metro,Premium,36-45,Credit Card,5.0,Standard,False,True,5.0,Delivered,1,2015,1,0.2,True,4.6,2015
TXN_2015_00000141,2015-01-18,CUST_2015_00002517,PROD_001927,Fitbit Tracker,electronics,Smart Watch,Fitbit,19864.16,0.0,19864.16,1,19864.16,0.0,19864.16,bombay,Maharashtra,Metro,Standard,18-25,Cash on Delivery,5.0,Standard,False,False,4.5,Delivered,1,2015,1,0.05,True,4.0,2015
TXN_2015_00000144,2015-01-27,CUST_2015_00004324,PROD_001899,Xiaomi Watch Premium,electronics,Smart Watch,Xiaomi,46458.94,7.26,43087.93,1,43087.93,0.0,43087.93,new delhi,Delhi,Metro,Standard,18-25,Cash on Delivery,5.0,Standard,False,False,4.5,Delivered,1,2015,1,0.06,True,4.2,2015
TXN_2015_00000145,2015-01-19,CUST_2015_00001857,PROD_001908,Xiaomi Fitness Band Premium,electronics,Smart Watch,Xiaomi,20323.89,0.0,20323.89,1,20323.89,0.0,20323.89,nagpur,Maharashtra,Tier1,Budget,18-25,Cash on Delivery,5.0,Standard,False,False,4.0,Returned,1,2015,1,0.03,True,4.6,2015
TXN_2015_00000146,2015-01-15,CUST_2015_00011408,PROD_001691,Samsung Galaxy Tab 4GB RAM Silver,electronics,Tablets,Samsung,52280.35,22.34,40603.33,1,40603.33,0.0,40603.33,bengaluru,Karnataka,Metro,Standard,46-55,Cash on Delivery,3.0,Standard,False,False,4.5,Delivered,1,2015,1,0.65,True,4.8,2015
TXN_2015_00000147,2015-01-06,CUST_2015_00002212,PROD_001612,Apple Pavilion 8GB RAM Silver,electronics,Laptops,Apple,51356.92,0.0,51356.92,1,51356.92,0.0,51356.92,new delhi,Delhi,Metro,Premium,,Cash on Delivery,6.0,Standard,False,False,3.5,Delivered,1,2015,1,2.69,True,3.7,2015
TXN_2015_00000148,2015-01-26,CUST_2015_00004681,PROD_001733,OnePlus Galaxy Tab 4GB RAM Silver,electronics,Tablets,OnePlus,46234.09,60.23,18385.24,1,18385.24,0.0,18385.24,kolkata,West Bengal,Metro,Premium,,Cash on Delivery,4.0,Standard,False,True,4.5,Returned,1,2015,1,0.53,False,4.3,2015
TXN_2015_00000150,2015-01-04,CUST_2015_00008828,PROD_000060,OnePlus OnePlus X 16GB White,electronics,Smartphones,OnePlus,94029.64,28.77,66980.03,1,66980.03,0.0,66980.03,bengaluru,Karnataka,Metro,Premium,26-35,Credit Card,5.0,Standard,False,False,4.5,Delivered,1,2015,1,0.24,True,3.3,2015
TXN_2015_00000152,2015-01-14,CUST_2015_00007076,PROD_000081,Xiaomi Redmi Note 4G 16GB White,electronics,Smartphones,Xiaomi,13495.03,0.0,13495.03,1,13495.03,0.0,13495.03,bombay,Maharashtra,Metro,Budget,26-35,Cash on Delivery,4.0,Standard,False,False,5.0,Returned,1,2015,1,0.19,True,4.1,2015
TXN_2015_00000153,2015-01-18,CUST_2015_00005005,PROD_001820,OnePlus Neckband Premium,electronics,Audio,OnePlus,19375.09,7.23,17974.18,1,17974.18,0.0,17974.18,bengaluru,Karnataka,Metro,Standard,26-35,Cash on Delivery,3.0,Standard,False,False,4.5,Delivered,1,2015,1,0.42,False,3.5,2015
TXN_2015_00000154,2015-01-21,CUST_2015_00008029,PROD_000063,OnePlus OnePlus X 32GB Blue,electronics,Smartphones,OnePlus,75380.48,39.3,45754.28,1,45754.28,0.0,45754.28,lucknow,Uttar Pradesh,Tier1,Premium,26-35,Credit Card,5.0,Standard,False,True,4.5,Delivered,1,2015,1,0.18,True,3.8,2015
TXN_2015_00000155,2015-01-20,CUST_2015_00003170,PROD_000090,Motorola Moto G (3rd Gen) 32GB Blue,electronics,Smartphones,Motorola,24448.87,61.23,9478.43,1,9478.43,0.0,9478.43,coimbatore,Tamil Nadu,Tier2,Budget,26-35,Cash on Delivery,6.0,Standard,False,True,5.0,Delivered,1,2015,1,0.2,True,3.8,2015
TXN_2015_00000156,2015-01-23,CUST_2015_00010822,PROD_001733,OnePlus Galaxy Tab 4GB RAM Silver,electronics,Tablets,OnePlus,46458.94,65.23,16075.46,2,32150.92,0.0,32150.92,bombay,Maharashtra,Metro,Budget,26-35,Cash on Delivery,3.0,Standard,False,True,4.0,Delivered,1,2015,1,0.53,False,4.3,2015
TXN_2015_00000157,2015-01-15,CUST_2015_00000946,PROD_001701,Samsung Slate 8GB RAM Silver,electronics,Tablets,Samsung,76246.51,0.0,76246.51,1,76246.51,0.0,76246.51,indore,Madhya Pradesh,Tier1,Standard,,Cash on Delivery,3.0,Standard,False,False,4.5,Delivered,1,2015,1,0.47,True,3.6,2015
TXN_2015_00000159,2015-01-07,CUST_2015_00009344,PROD_000048,Samsung Galaxy J7 16GB White,electronics,Smartphones,Samsung,32169.01,0.0,32169.01,1,32169.01,0.0,32169.01,bengaluru,Karnataka,Metro,Standard,18-25,Cash on Delivery,7.0,Standard,False,False,4.5,Delivered,1,2015,1,0.19,False,4.6,2015
TXN_2015_00000160,2015-01-23,CUST_2015_00009595,PROD_000096,Motorola Moto X Play 32GB White,electronics,Smartphones,Motorola,24160.32,48.46,12451.65,2,24903.29,0.0,24903.29,bengaluru,Karnataka,Metro,Standard,18-25,Cash on Delivery,4.0,Standard,False,True,4.5,Delivered,1,2015,1,0.21,True,4.1,2015
TXN_2015_00000161,2015-01-17,CUST_2015_00000417,PROD_001733,OnePlus Galaxy Tab 4GB RAM Silver,electronics,Tablets,OnePlus,46234.09,0.0,46234.09,1,46234.09,0.0,46234.09,ahmedabad,Gujarat,Tier1,Premium,18-25,Cash on Delivery,4.0,Standard,False,False,4.0,Delivered,1,2015,1,0.53,False,4.3,2015
TXN_2015_00000162,2015-01-06,CUST_2015_00008220,PROD_000073,Xiaomi Redmi 2 16GB White,electronics,Smartphones,Xiaomi,43767.4,0.0,43767.4,1,43767.4,0.0,43767.4,jaipur,Rajasthan,Tier1,Standard,36-45,Cash on Delivery,5.0,Standard,False,False,4.5,Delivered,1,2015,1,0.23,True,4.2,2015
TXN_2015_00000164,2015-01-13,CUST_2015_00009457,PROD_001737,OnePlus Pad 4GB RAM Silver,electronics,Tablets,OnePlus,39010.09,0.0,39010.09,1,39010.09,0.0,39010.09,new delhi,Delhi,Metro,Standard,26-35,Cash on Delivery,6.0,Standard,False,False,3.0,Delivered,1,2015,1,0.58,True,3.6,2015
TXN_2015_00000165,2015-01-12,CUST_2015_00005883,PROD_000036,Samsung Galaxy S6 Edge 16GB Gold,electronics,Smartphones,Samsung,88872.68,22.21,69136.05,1,69136.05,0.0,69136.05,chennai,Tamil Nadu,Metro,Standard,26-35,Cash on Delivery,4.0,Standard,False,False,4.0,Delivered,1,2015,1,0.16,False,3.9,2015
TXN_2015_00000167,2015-01-04,CUST_2015_00005702,PROD_001899,Xiaomi Watch Premium,electronics,Smart Watch,Xiaomi,46458.94,23.9,35353.53,1,35353.53,0.0,35353.53,new delhi,Delhi,Metro,Standard,26-35,debit card,3.0,Standard,False,False,4.5,Delivered,1,2015,1,0.06,True,4.2,2015
TXN_2015_00000168,2015-01-27,CUST_2015_00011721,PROD_000090,Motorola Moto G (3rd Gen) 32GB Blue,electronics,Smartphones,Motorola,24448.87,0.0,24448.87,1,24448.87,0.0,24448.87,bombay,Maharashtra,Metro,Budget,18-25,Cash on Delivery,4.0,Standard,False,False,3.5,Delivered,1,2015,1,0.2,True,3.8,2015
TXN_2015_00000169,2015-01-24,CUST_2015_00006239,PROD_001975,Fire-Boltt Fitness Band Premium,electronics,Smart Watch,Fire-Boltt,28668.34,29.15,20310.68,2,40621.36,0.0,40621.36,kanpur,Uttar Pradesh,Tier1,Standard,46-55,Cash on Delivery,4.0,Standard,False,True,5.0,Delivered,1,2015,1,0.04,False,4.4,2015
TXN_2015_00000170,2015-01-28,CUST_2015_00010445,PROD_000049,Samsung Galaxy J7 32GB White,electronics,Smartphones,Samsung,23087.98,0.0,23087.98,1,23087.98,0.0,23087.98,bombay,Maharashtra,Metro,Standard,26-35,Cash on Delivery,3.0,Standard,False,False,5.0,Delivered,1,2015,1,0.18,True,3.9,2015
TXN_2015_00000171,2015-01-19,CUST_2015_00004623,PROD_000080,Xiaomi Redmi Note 4G 64GB Black,electronics,Smartphones,Xiaomi,26317.1,0.0,26317.1,1,26317.1,0.0,26317.1,bombay,Maharashtra,Metro,Standard,26-35,Cash on Delivery,4.0,Standard,False,False,5.0,Delivered,1,2015,1,0.19,True,4.1,2015
TXN_2015_00000173,2015-01-28,CUST_2015_00003443,PROD_001751,Realme Slate 4GB RAM Black,electronics,Tablets,Realme,17206.23,0.0,17206.23,1,17206.23,0.0,17206.23,chennai,Tamil Nadu,Metro,Budget,26-35,Cash on Delivery,5.0,Standard,False,False,4.0,Delivered,1,2015,1,0.59,True,3.9,2015
TXN_2015_00000176,2015-01-05,CUST_2015_00003139,PROD_001693,Samsung Galaxy Tab 8GB RAM Black,electronics,Tablets,Samsung,73967.02,0.0,73967.02,1,73967.02,0.0,73967.02,chennai,Tamil Nadu,Metro,Standard,18-25,Cash on Delivery,4.0,Standard,False,False,4.0,Delivered,1,2015,1,0.45,True,3.7,2015
TXN_2015_00000177,2015-01-12,CUST_2015_00008789,PROD_000029,Samsung Galaxy S6 Edge 16GB Black,electronics,Smartphones,Samsung,74885.61,0.0,74885.61,2,149771.22,0.0,149771.22,pune,Maharashtra,Tier1,Standard,26-35,net banking,3.0,Standard,False,False,3.5,Returned,1,2015,1,0.17,True,3.8,2015
TXN_2015_00000178,2015-01-05,CUST_2015_00000296,PROD_000032,Samsung Galaxy S6 Edge 16GB White,electronics,Smartphones,Samsung,97905.92,12.91,85267.3,1,85267.3,0.0,85267.3,kolkata,West Bengal,Metro,Standard,55+,Cash on Delivery,5.0,Standard,False,False,4.0,Delivered,1,2015,1,0.2,True,4.3,2015
TXN_2015_00000179,2015-01-10,CUST_2015_00004248,PROD_000104,Motorola Moto E (2nd Gen) 32GB White,electronics,Smartphones,Motorola,24762.02,0.0,24762.02,1,24762.02,0.0,24762.02,chennai,Tamil Nadu,Metro,Standard,36-45,Cash on Delivery,4.0,Standard,False,False,5.0,Delivered,1,2015,1,0.23,True,3.8,2015
TXN_2015_00000180,2015-01-15,CUST_2015_00010560,PROD_001943,Garmin Sports Watch Premium,electronics,Smart Watch,Garmin,45182.31,0.0,45182.31,1,45182.31,0.0,45182.31,pune,Maharashtra,Tier1,Budget,36-45,Credit Card,6.0,Standard,False,False,4.5,Delivered,1,2015,1,0.07,True,4.2,2015
TXN_2015_00000181,2015-01-13,CUST_2015_00008603,PROD_000093,Motorola Moto X Play 16GB Black,electronics,Smartphones,Motorola,9753.11,0.0,9753.11,2,19506.22,0.0,19506.22,pune,Maharashtra,Tier1,Budget,46-55,debit card,5.0,Standard,False,False,4.0,Delivered,1,2015,1,0.24,True,4.0,2015
TXN_2015_00000182,2015-01-25,CUST_2015_00009062,PROD_000058,OnePlus OnePlus X 16GB Black,electronics,Smartphones,OnePlus,102741.22,50.6,50754.02,1,50754.02,0.0,50754.02,bombay,Maharashtra,Metro,Premium,46-55,Cash on Delivery,6.0,Standard,False,True,4.5,Delivered,1,2015,1,0.16,True,3.7,2015
TXN_2015_00000183,2015-01-05,CUST_2015_00005843,PROD_000056,OnePlus OnePlus 2 32GB White,electronics,Smartphones,OnePlus,42790.64,0.0,42790.64,1,42790.64,0.0,42790.64,kolkata,West Bengal,Metro,Standard,18-25,net banking,4.0,Standard,False,False,4.5,Delivered,1,2015,1,0.25,True,3.9,2015
TXN_2015_00000185,2015-01-10,CUST_2015_00008696,PROD_000105,Motorola Moto E (2nd Gen) 64GB White,electronics,Smartphones,Motorola,21211.5,8.2,19472.68,1,19472.68,0.0,19472.68,kanpur,Uttar Pradesh,Tier1,Standard,,Credit Card,5.0,Standard,False,False,5.0,Delivered,1,2015,1,0.21,False,3.8,2015
TXN_2015_00000186,2015-01-20,CUST_2015_00003693,PROD_000051,Samsung Galaxy J7 32GB Blue,electronics,Smartphones,Samsung,19871.97,60.21,7906.41,2,15812.81,0.0,15812.81,chennai,Tamil Nadu,Metro,Standard,26-35,Cash on Delivery,5.0,Standard,False,True,4.0,Returned,1,2015,1,0.19,True,4.3,2015
TXN_2015_00000187,2015-01-09,CUST_2015_00001857,PROD_000047,Samsung Galaxy J7 64GB Black,electronics,Smartphones,Samsung,40438.41,20.56,32125.36,1,32125.36,0.0,32125.36,nagpur,Maharashtra,Tier1,Budget,18-25,Cash on Delivery,3.0,Standard,False,False,3.5,Delivered,1,2015,1,0.24,True,4.4,2015
